lr-AdamW,step,val_loss,val_acc,val_acc_top2,val_precision,val_recall,epoch,train_acc,train_loss
,703,,,,,,21,0.8722918629646301,0.37719327211380005
0.0004783863644106502,704,,,,,,,,
,735,1.8490321636199951,0.5334407735697019,0.7622884770346495,0.42497484902176547,0.35775351934081007,22,,
,735,,,,,,22,0.9068750739097595,0.30164626240730286
0.00047469851157479177,736,,,,,,,,
,767,1.9332475662231445,0.5036261079774376,0.7099113618049959,0.4852599360955387,0.43052824711579446,23,,
,767,,,,,,23,0.9282290935516357,0.2359778732061386
0.00047073689821473173,768,,,,,,,,
,799,1.913857102394104,0.5527800161160354,0.7622884770346495,0.5583809042283129,0.369036781880987,24,,
,799,,,,,,24,0.9530206322669983,0.17845144867897034
0.00046650635094610973,800,,,,,,,,
,831,1.8367010354995728,0.5487510072522159,0.7639000805801772,0.5063065183715797,0.4028056980276295,25,,
,831,,,,,,25,0.981145977973938,0.09832467138767242
0.00046201202403910646,832,,,,,,,,
,863,1.9589788913726807,0.5471394037066881,0.7639000805801772,0.4566766570418373,0.3759710854554928,26,,
,863,,,,,,26,0.9852083921432495,0.0867425799369812
0.00045725939313876043,864,,,,,,,,
,895,1.9183279275894165,0.5511684125705076,0.7695406929895245,0.5372768091795329,0.3986240509331494,27,,
,895,,,,,,27,0.9834374785423279,0.08230075985193253
0.0004522542485937369,896,,,,,,,,
,927,2.0053794384002686,0.5487510072522159,0.7332796132151491,0.4670248963151432,0.4241686658423806,28,,
,927,,,,,,28,0.9890626668930054,0.06091248616576195
0.00044700268840168044,928,,,,,,,,
,959,1.9599510431289673,0.5527800161160354,0.7574536663980661,0.4652887448465358,0.4051889574087625,29,,
,959,,,,,,29,0.9959375858306885,0.042227327823638916
0.0004415111107797445,960,,,,,,,,
,991,1.9285082817077637,0.5697018533440773,0.7630942788074134,0.47241297213105576,0.40816762234262277,30,,
,991,,,,,,30,0.9966146349906921,0.02791580557823181
0.00043578620636934855,992,,,,,,,,
,1023,2.073786735534668,0.5519742143432715,0.7534246575342466,0.4823907604629526,0.40230648276752784,31,,
,1023,,,,,,31,0.9932813048362732,0.04717523977160454
0.0004298349500846628,1024,,,,,,,,
,1055,2.040135383605957,0.5616438356164384,0.7719580983078163,0.5243342272379142,0.42671276272033853,32,,
,1055,,,,,,32,0.9985937476158142,0.02266300842165947
0.00042366459261474935,1056,,,,,,,,
,1087,2.163933038711548,0.5608380338436745,0.7751813053988719,0.5228260023228006,0.39296109172195315,33,,
,1087,,,,,,33,0.9973958134651184,0.016017267480492592
0.0004172826515897146,1088,,,,,,,,
,1119,2.0960237979888916,0.5535858178887993,0.75825946817083,0.49633345448179556,0.4288374366950354,34,,
,1119,,,,,,34,0.9941145777702332,0.027952998876571655
0.0004106969024216348,1120,,,,,,,,
,1151,2.192624568939209,0.5213537469782433,0.7139403706688154,0.448815912002226,0.4467505174803688,35,,
,1151,,,,,,35,0.9768749475479126,0.08653411269187927
0.00040391536883141455,1152,,,,,,,,
,1183,2.160612106323242,0.5342465753424658,0.7510072522159549,0.42041969599952483,0.4027436259086226,36,,
,1183,,,,,,36,0.98765629529953,0.05830354616045952
0.0003969463130731183,1184,,,,,,,,
,1215,2.457864761352539,0.5471394037066881,0.7816277195809831,0.5254033640400435,0.36676904035987473,37,,
,1215,,,,,,37,0.990572988986969,0.038941942155361176
0.0003897982258676867,1216,,,,,,,,
,1247,2.2328343391418457,0.5414987912973409,0.7373086220789685,0.45261900833269436,0.3946858229088729,38,,
,1247,,,,,,38,0.9728124737739563,0.09663176536560059
0.00038247981605830125,1248,,,,,,,,
,1279,2.240569829940796,0.5640612409347301,0.7775987107171636,0.4832546130651523,0.38287137159320894,39,,
,1279,,,,,,39,0.9903125762939453,0.045617640018463135
0.000375,1280,,,,,,,,
,1311,2.2449252605438232,0.5511684125705076,0.7300564061240935,0.45630156589521326,0.439088042655919,40,,
,1311,,,,,,40,0.9978125691413879,0.022002829238772392
0.0003673678906964727,1312,,,,,,,,
,1343,2.3798227310180664,0.5616438356164384,0.7630942788074134,0.4865023939225036,0.4100906594865582,41,,
,1343,,,,,,41,0.9989062547683716,0.016595598310232162
0.00035959278669726934,1344,,,,,,,,
,1375,2.451888084411621,0.5519742143432715,0.7493956486704271,0.45917305379194256,0.394710870439342,42,,
,1375,,,,,,42,0.9808855056762695,0.06317025423049927
0.0003516841607689501,1376,,,,,,,,
,1407,2.692756175994873,0.5334407735697019,0.7477840451248993,0.48887147552699084,0.3705966356045004,43,,
,1407,,,,,,43,0.9795833826065063,0.07316464930772781
0.00034365164835397803,1408,,,,,,,,
,1439,2.2939517498016357,0.5398871877518131,0.6978243352135375,0.4548980771384841,0.43828258533684367,44,,
,1439,,,,,,44,0.984375,0.06415662169456482
0.0003355050358314172,1440,,,,,,,,
,1471,2.75925874710083,0.5173247381144238,0.7203867848509267,0.43400335605988466,0.4028939234867896,45,,
,1471,,,,,,45,0.9929167032241821,0.036548957228660583
0.00032725424859373687,1472,,,,,,,,
,1503,2.832174777984619,0.49637389202256244,0.6873489121676067,0.45956644863979124,0.396817906943053,46,,
,1503,,,,,,46,0.8732290863990784,0.39831024408340454
0.0003189093389542498,1504,,,,,,,,
,1535,2.2994751930236816,0.5294117647058824,0.7292506043513296,0.464867716644633,0.3588856123521107,47,,
,1535,,,,,,47,0.9422916173934937,0.18330857157707214
0.0003104804738999169,1536,,,,,,,,
,1567,2.3526735305786133,0.523771152296535,0.7026591458501209,0.4449475906497251,0.4457282268257181,48,,
,1567,,,,,,48,0.9693748354911804,0.10917296260595322
0.0003019779227044398,1568,,,,,,,,
,1599,2.277315616607666,0.5261885576148267,0.7429492344883158,0.4363157995273859,0.40725996298519657,49,,
,1599,,,,,,49,0.9844272136688232,0.06008750945329666
0.00029341204441673266,1600,,,,,,,,
,1631,2.386136531829834,0.5253827558420628,0.7292506043513296,0.4019455176965869,0.4002151970179422,50,,
,1631,,,,,,50,0.988541841506958,0.04765281826257706
0.00028479327524001636,1632,,,,,,,,
,1663,2.2961535453796387,0.5463336019339242,0.7356970185334408,0.4289883411389622,0.3962350433878769,51,,
,1663,,,,,,51,0.9713543057441711,0.09671168774366379
0.0002761321158169134,1664,,,,,,,,
,1695,2.3702991008758545,0.5519742143432715,0.7558420628525383,0.4758380233341063,0.4060767657739026,52,,
,1695,,,,,,52,0.9608854055404663,0.1183420717716217
0.0002674391184360313,1696,,,,,,,,
,1727,2.3510701656341553,0.5455278001611603,0.7510072522159549,0.45222622112545735,0.3884039001554055,53,,
,1727,,,,,,53,0.9796875715255737,0.08588435500860214
0.0002587248741756253,1728,,,,,,,,
,1759,2.33512806892395,0.5310233682514102,0.7252215954875101,0.42462926108898275,0.4046006143865749,54,,
,1759,,,,,,54,0.9940626621246338,0.03387373313307762
0.00025,1760,,,,,,,,
,1791,2.2659811973571777,0.5487510072522159,0.7461724415793715,0.4504602934040754,0.41596309686754845,55,,
,1791,,,,,,55,0.9978125691413879,0.02506072446703911
0.00024127512582437484,1792,,,,,,,,
,1823,2.2711589336395264,0.5471394037066881,0.7429492344883158,0.4327449988538082,0.41971360115506523,56,,
,1823,,,,,,56,0.999218761920929,0.0140745984390378
0.00023256088156396867,1824,,,,,,,,
,1855,2.26615571975708,0.5640612409347301,0.7510072522159549,0.4694812397045086,0.4150321772057782,57,,
,1855,,,,,,57,1.0,0.009128746576607227
0.00022386788418308668,1856,,,,,,,,
,1887,2.284636974334717,0.547945205479452,0.7518130539887188,0.4578036537455444,0.42082029326998865,58,,
,1887,,,,,,58,0.9972395300865173,0.010285982862114906
0.0002152067247599837,1888,,,,,,,,
,1919,2.3054046630859375,0.5608380338436745,0.7469782433521354,0.4870945195074675,0.4382001109275136,59,,
,1919,,,,,,59,0.9909374713897705,0.033741969615221024
0.00020658795558326743,1920,,,,,,,,
,1951,2.3683149814605713,0.5576148267526189,0.7485898468976632,0.4908272140815598,0.4300834940811552,60,,
,1951,,,,,,60,0.9832813143730164,0.05703230947256088
0.0001980220772955602,1952,,,,,,,,
,1983,2.369870185852051,0.5584206285253828,0.7453666398066076,0.47905760385122637,0.4359549389813941,61,,
,1983,,,,,,61,0.9989062547683716,0.01845727302134037
0.0001895195261000831,1984,,,,,,,,
,2015,2.365065336227417,0.5535858178887993,0.7485898468976632,0.4653536605602251,0.4344387814970748,62,,
,2015,,,,,,62,0.9990625381469727,0.014866071753203869
0.00018109066104575022,2016,,,,,,,,
,2047,2.3931984901428223,0.5350523771152297,0.741337630942788,0.447191898843606,0.42025868964544394,63,,
,2047,,,,,,63,0.9938541650772095,0.018309814855456352
0.00017274575140626317,2048,,,,,,,,
,2079,2.4970316886901855,0.5423045930701047,0.7510072522159549,0.4589620800971733,0.42572087543756776,64,,
,2079,,,,,,64,0.9912501573562622,0.039454877376556396
0.00016449496416858284,2080,,,,,,,,
,2111,2.4268434047698975,0.5261885576148267,0.7485898468976632,0.43657454233601295,0.40574448488421844,65,,
,2111,,,,,,65,0.9970833659172058,0.012060584500432014
0.00015634835164602198,2112,,,,,,,,
,2143,2.4874117374420166,0.5551974214343272,0.7477840451248993,0.4546885343002041,0.41865727929101165,66,,
,2143,,,,,,66,0.9938021898269653,0.02396365813910961
0.00014831583923105,2144,,,,,,,,
,2175,2.4962964057922363,0.5584206285253828,0.7534246575342466,0.4576209171852451,0.40694596779749986,67,,
,2175,,,,,,67,0.9981250762939453,0.014057515189051628
0.00014040721330273062,2176,,,,,,,,
,2207,2.4211223125457764,0.564867042707494,0.7534246575342466,0.4707355926740172,0.41620323280906596,68,,
,2207,,,,,,68,1.0,0.006863702088594437
0.00013263210930352737,2208,,,,,,,,
,2239,2.4107096195220947,0.5664786462530218,0.7574536663980661,0.48483078263404095,0.43466833915336867,69,,
,2239,,,,,,69,1.0,0.0051155053079128265
0.00012500000000000006,2240,,,,,,,,
,2271,2.4154887199401855,0.5664786462530218,0.7590652699435939,0.4712684247930472,0.43455413506949336,70,,
,2271,,,,,,70,1.0,0.004431184846907854
0.0001175201839416988,2272,,,,,,,,
,2303,2.451338052749634,0.5584206285253828,0.7542304593070105,0.4548920890206447,0.4349932987841338,71,,
,2303,,,,,,71,0.9947916865348816,0.017066914588212967
0.00011020177413231333,2304,,,,,,,,
,2335,2.4590837955474854,0.5543916196615633,0.7397260273972602,0.4443004130649345,0.430200014259508,72,,
,2335,,,,,,72,0.9930209517478943,0.020770879462361336
0.00010305368692688174,2336,,,,,,,,
,2367,2.4322896003723145,0.5511684125705076,0.75825946817083,0.45533414259839755,0.425639551566123,73,,
,2367,,,,,,73,0.9990625977516174,0.008858765475451946
9.608463116858542e-05,2368,,,,,,,,
,2399,2.425220012664795,0.5584206285253828,0.7574536663980661,0.45721688832188956,0.41208731905330714,74,,
,2399,,,,,,74,0.9973958134651184,0.01199210062623024
8.930309757836516e-05,2400,,,,,,,,
,2431,2.4261040687561035,0.5632554391619662,0.7526188557614827,0.46441877793103536,0.4285509896853043,75,,
,2431,,,,,,75,0.9996875524520874,0.009191067889332771
8.271734841028553e-05,2432,,,,,,,,
,2463,2.4308295249938965,0.5672844480257857,0.7614826752618856,0.4882933179429136,0.4185286893189936,76,,
,2463,,,,,,76,0.9998437166213989,0.006729844491928816
7.633540738525066e-05,2464,,,,,,,,
,2495,2.4429373741149902,0.5688960515713135,0.7590652699435939,0.46746074416116884,0.4199308344210988,77,,
,2495,,,,,,77,1.0,0.004663526546210051
7.016504991533726e-05,2496,,,,,,,,
,2527,2.4229421615600586,0.5672844480257857,0.7574536663980661,0.46489923439868885,0.42385998721135465,78,,
,2527,,,,,,78,1.0,0.004146902821958065
6.421379363065141e-05,2528,,,,,,,,
,2559,2.4263532161712646,0.5640612409347301,0.7558420628525383,0.4720877759248913,0.41161756059304516,79,,
,2559,,,,,,79,1.0,0.006744091399013996
5.848888922025553e-05,2560,,,,,,,,
,2591,2.448533058166504,0.5640612409347301,0.7534246575342466,0.47250317344076376,0.4217276357261402,80,,
,2591,,,,,,80,0.9998437166213989,0.0058518024161458015
5.299731159831953e-05,2592,,,,,,,,
,2623,2.452092170715332,0.556809024979855,0.7558420628525383,0.45141697793324714,0.4191082635150156,81,,
,2623,,,,,,81,1.0,0.009715093299746513
4.7745751406263163e-05,2624,,,,,,,,
,2655,2.433093309402466,0.5624496373892023,0.7639000805801772,0.463083588590496,0.4165772859038599,82,,
,2655,,,,,,82,1.0,0.004099724348634481
4.274060686123959e-05,2656,,,,,,,,
,2687,2.4318366050720215,0.5672844480257857,0.7622884770346495,0.4649788943970678,0.42520955129581245,83,,
,2687,,,,,,83,1.0,0.003989528398960829
3.798797596089351e-05,2688,,,,,,,,
,2719,2.4294474124908447,0.5737308622078968,0.75825946817083,0.4710439662408698,0.4399905559091605,84,,
,2719,,,,,,84,1.0,0.004431994166225195
3.3493649053890325e-05,2720,,,,,,,,
,2751,2.428866386413574,0.5664786462530218,0.7574536663980661,0.45440926967367207,0.4339389803762349,85,,
,2751,,,,,,85,1.0,0.0031380995642393827
2.9263101785268254e-05,2752,,,,,,,,
,2783,2.421651601791382,0.5664786462530218,0.7574536663980661,0.4644943600280638,0.43013825268014017,86,,
,2783,,,,,,86,0.9973958134651184,0.008347700349986553
2.5301488425208295e-05,2784,,,,,,,,
,2815,2.426772117614746,0.5656728444802579,0.7558420628525383,0.4569032045481805,0.42810182947997827,87,,
,2815,,,,,,87,1.0,0.003844274440780282
2.1613635589349755e-05,2816,,,,,,,,
,2847,2.4256033897399902,0.5664786462530218,0.750201450443191,0.4594611964272162,0.43111638269619146,88,,
,2847,,,,,,88,1.0,0.003491221694275737
1.8204036358303172e-05,2848,,,,,,,,
,2879,2.4320552349090576,0.5632554391619662,0.7534246575342466,0.46299242802975943,0.4236426959035935,89,,
,2879,,,,,,89,0.9973958134651184,0.006841378286480904
1.5076844803522921e-05,2880,,,,,,,,
,2911,2.4315500259399414,0.5737308622078968,0.75825946817083,0.47280632439863507,0.44222543918843976,90,,
,2911,,,,,,90,1.0,0.005508336238563061
1.2235870926211617e-05,2912,,,,,,,,
,2943,2.4464426040649414,0.5745366639806607,0.7574536663980661,0.4705532007415943,0.42724254058996397,91,,
,2943,,,,,,91,0.9947916865348816,0.009157371707260609
9.684576015420277e-06,2944,,,,,,,,
,2975,2.458631992340088,0.5697018533440773,0.7590652699435939,0.4687198689879361,0.4162358510139236,92,,
,2975,,,,,,92,0.9947916865348816,0.02422458678483963
7.426068431000882e-06,2976,,,,,,,,
,3007,2.439753532409668,0.5672844480257857,0.7598710717163578,0.46420068705094464,0.4264816873220539,93,,
,3007,,,,,,93,1.0,0.0033482250291854143
5.463099816548578e-06,3008,,,,,,,,
,3039,2.434087038040161,0.5624496373892023,0.7598710717163578,0.4576605240346168,0.42618376457737994,94,,
,3039,,,,,,94,1.0,0.00469869514927268
3.798061746947995e-06,3040,,,,,,,,
,3071,2.4372940063476562,0.5705076551168412,0.7622884770346495,0.4655037384346854,0.4243259235090776,95,,
,3071,,,,,,95,1.0,0.0037859692238271236
2.4329828146074094e-06,3072,,,,,,,,
,3103,2.4363293647766113,0.5672844480257857,0.7590652699435939,0.4687511722761903,0.43571901634463445,96,,
,3103,,,,,,96,0.9947916865348816,0.010228985920548439
1.3695261579316775e-06,3104,,,,,,,,
,3135,2.4215779304504395,0.5737308622078968,0.7614826752618856,0.4678193828521229,0.4283661360955819,97,,
,3135,,,,,,97,1.0,0.003260341240093112
6.089874350439506e-07,3136,,,,,,,,
,3167,2.441316843032837,0.5688960515713135,0.7639000805801772,0.4767885651032458,0.4291601494878928,98,,
,3167,,,,,,98,1.0,0.006131518632173538
1.5229324522605948e-07,3168,,,,,,,,
,3199,2.4310739040374756,0.5705076551168412,0.75825946817083,0.4733417528409259,0.43772899566808554,99,,
,3199,,,,,,99,1.0,0.0032392938155680895
