lr-AdamW,step,val_loss,val_acc,val_acc_top2,val_precision,val_recall,epoch,train_acc,train_loss
0.00035959278669726934,1344,,,,,,,,
,1375,3.082298517227173,0.4786462530217567,0.661563255439162,0.42475718717167626,0.28478055748873493,42,,
,1375,,,,,,42,0.9038019180297852,0.2886788547039032
0.0003516841607689501,1376,,,,,,,,
,1407,3.536741018295288,0.36663980660757456,0.5672844480257857,0.3548624993913185,0.36051222855648174,43,,
,1407,,,,,,43,0.9608333706855774,0.1338549256324768
0.00034365164835397803,1408,,,,,,,,
,1439,2.6196959018707275,0.5197421434327155,0.7397260273972602,0.42038143843852127,0.2925392670716763,44,,
,1439,,,,,,44,0.9777083396911621,0.08317913860082626
0.0003355050358314172,1440,,,,,,,,
,1471,2.91829776763916,0.46011281224818695,0.6551168412570507,0.3780478848183793,0.33948234175466646,45,,
,1471,,,,,,45,0.9908334016799927,0.050467848777770996
0.00032725424859373687,1472,,,,,,,,
,1503,3.1734797954559326,0.47300564061240935,0.6744560838033844,0.4685165294187851,0.2721233757681629,46,,
,1503,,,,,,46,0.9734896421432495,0.10114417970180511
0.0003189093389542498,1504,,,,,,,,
,1535,4.116546630859375,0.36744560838033846,0.564867042707494,0.22799452010396373,0.25741160411458736,47,,
,1535,,,,,,47,0.9635416269302368,0.10762069374322891
0.0003104804738999169,1536,,,,,,,,
,1567,4.179085731506348,0.32393231265108785,0.47703464947622887,0.318788480343461,0.3081394763676541,48,,
,1567,,,,,,48,0.9102603197097778,0.29853537678718567
0.0003019779227044398,1568,,,,,,,,
,1599,4.439675331115723,0.40854149879129736,0.6035455278001611,0.3107094063726471,0.3189266042534153,49,,
,1599,,,,,,49,0.9270831942558289,0.2279042899608612
0.00029341204441673266,1600,,,,,,,,
,1631,3.152688503265381,0.48751007252215955,0.6728444802578566,0.4610027234317208,0.3570001318130914,50,,
,1631,,,,,,50,0.9762499928474426,0.09093670547008514
0.00028479327524001636,1632,,,,,,,,
,1663,2.310908317565918,0.5390813859790492,0.7405318291700241,0.48910725784784537,0.3601491925030224,51,,
,1663,,,,,,51,0.9940626621246338,0.04025213047862053
0.0002761321158169134,1664,,,,,,,,
,1695,2.811845064163208,0.508460918614021,0.7034649476228848,0.42085649974765404,0.3627218262358326,52,,
,1695,,,,,,52,0.9965626001358032,0.02784857712686062
0.0002674391184360313,1696,,,,,,,,
,1727,2.2880775928497314,0.5600322320709106,0.7679290894439967,0.5199867301054804,0.37254997551465446,53,,
,1727,,,,,,53,0.9964063763618469,0.02485954388976097
0.0002587248741756253,1728,,,,,,,,
,1759,2.7026875019073486,0.48509266720386784,0.6720386784850927,0.36478822902895697,0.3714089217787757,54,,
,1759,,,,,,54,0.9972395300865173,0.016152745112776756
0.00025,1760,,,,,,,,
,1791,2.849292755126953,0.5020145044319098,0.7606768734891217,0.3483009943454533,0.2471762776221172,55,,
,1791,,,,,,55,0.9837499856948853,0.07960936427116394
0.00024127512582437484,1792,,,,,,,,
,1823,4.9802656173706055,0.29814665592264306,0.5535858178887993,0.21709675680263915,0.22426143855938024,56,,
,1823,,,,,,56,0.8946353793144226,0.3108122646808624
0.00023256088156396867,1824,,,,,,,,
,1855,2.7485601902008057,0.4512489927477841,0.6680096696212732,0.4534156193100635,0.2878380506309179,57,,
,1855,,,,,,57,0.9238541126251221,0.2210787832736969
0.00022386788418308668,1856,,,,,,,,
,1887,2.7753334045410156,0.48267526188557613,0.6889605157131345,0.39572989874793835,0.41002380636878794,58,,
,1887,,,,,,58,0.9676563739776611,0.10811109840869904
0.0002152067247599837,1888,,,,,,,,
,1919,2.180295705795288,0.5527800161160354,0.7445608380338437,0.43785670046897335,0.3978912949113903,59,,
,1919,,,,,,59,0.99505215883255,0.02910919301211834
0.00020658795558326743,1920,,,,,,,,
,1951,2.7260892391204834,0.5165189363416599,0.7316680096696213,0.46410307456144484,0.32606614718083055,60,,
,1951,,,,,,60,0.9846876859664917,0.07791446149349213
0.0001980220772955602,1952,,,,,,,,
,1983,2.7394325733184814,0.5439161966156325,0.7453666398066076,0.546866032849115,0.3726438455154346,61,,
,1983,,,,,,61,0.9933333396911621,0.035467859357595444
0.0001895195261000831,1984,,,,,,,,
,2015,2.422260284423828,0.5205479452054794,0.7437550362610797,0.4953896232085951,0.3708643570412074,62,,
,2015,,,,,,62,0.9917708039283752,0.03416601940989494
0.00018109066104575022,2016,,,,,,,,
,2047,2.727177381515503,0.5745366639806607,0.7679290894439967,0.5261709190280619,0.34412461075446654,63,,
,2047,,,,,,63,0.987291693687439,0.04483555257320404
0.00017274575140626317,2048,,,,,,,,
,2079,2.5640273094177246,0.5551974214343272,0.7590652699435939,0.5629358428511586,0.3971025362957418,64,,
,2079,,,,,,64,0.9950000047683716,0.025985047221183777
0.00016449496416858284,2080,,,,,,,,
,2111,2.220726728439331,0.5922643029814666,0.7856567284448026,0.5748441435781749,0.40185343009375096,65,,
,2111,,,,,,65,0.9992187023162842,0.011067423038184643
0.00015634835164602198,2112,,,,,,,,
,2143,2.174038887023926,0.580983078162772,0.7775987107171636,0.4971110459942108,0.43137725540578487,66,,
,2143,,,,,,66,1.0,0.006857126951217651
0.00014831583923105,2144,,,,,,,,
,2175,2.2015180587768555,0.5866236905721193,0.7767929089443997,0.5263613407564351,0.4275246089579931,67,,
,2175,,,,,,67,0.9998437762260437,0.00861376989632845
0.00014040721330273062,2176,,,,,,,,
,2207,2.330782175064087,0.5834004834810637,0.782433521353747,0.5768837424832204,0.3677661523818939,68,,
,2207,,,,,,68,0.9993749856948853,0.01352454163134098
0.00013263210930352737,2208,,,,,,,,
,2239,2.909031629562378,0.48751007252215955,0.6728444802578566,0.4285326018056301,0.4286467162343632,69,,
,2239,,,,,,69,0.9976562857627869,0.01679230108857155
0.00012500000000000006,2240,,,,,,,,
,2271,2.2648346424102783,0.5745366639806607,0.7639000805801772,0.48016031946858234,0.3969934396215661,70,,
,2271,,,,,,70,1.0,0.007032026536762714
0.0001175201839416988,2272,,,,,,,,
,2303,2.2909340858459473,0.5672844480257857,0.7647058823529411,0.4871335524191212,0.41217546495922924,71,,
,2303,,,,,,71,1.0,0.009285153821110725
0.00011020177413231333,2304,,,,,,,,
,2335,2.476358413696289,0.5632554391619662,0.7566478646253022,0.4758663473470058,0.4073950543521363,72,,
,2335,,,,,,72,0.9966146349906921,0.018656719475984573
0.00010305368692688174,2336,,,,,,,,
,2367,2.4271512031555176,0.564867042707494,0.7622884770346495,0.5354786056204216,0.372376110896369,73,,
,2367,,,,,,73,0.9957813024520874,0.02629271149635315
9.608463116858542e-05,2368,,,,,,,,
,2399,2.583616018295288,0.5374697824335214,0.7115229653505237,0.4453214660213125,0.39381422989401493,74,,
,2399,,,,,,74,0.9969270825386047,0.018385538831353188
8.930309757836516e-05,2400,,,,,,,,
,2431,2.4193437099456787,0.5624496373892023,0.7550362610797744,0.4751474338082931,0.42801638156342675,75,,
,2431,,,,,,75,0.9970313906669617,0.019442982971668243
8.271734841028553e-05,2432,,,,,,,,
,2463,2.3174386024475098,0.5737308622078968,0.7493956486704271,0.49515903438265674,0.4290089388510449,76,,
,2463,,,,,,76,0.9967708587646484,0.013161825016140938
7.633540738525066e-05,2464,,,,,,,,
,2495,2.311600923538208,0.5825946817082998,0.7703464947622884,0.5174663706257113,0.4169042065580138,77,,
,2495,,,,,,77,1.0,0.007534960750490427
7.016504991533726e-05,2496,,,,,,,,
,2527,2.3566832542419434,0.5825946817082998,0.7630942788074134,0.5245254999259575,0.41862753306954,78,,
,2527,,,,,,78,0.9996874928474426,0.006599319167435169
6.421379363065141e-05,2528,,,,,,,,
,2559,2.303704023361206,0.580983078162772,0.765511684125705,0.5030762604646154,0.41711829809419143,79,,
,2559,,,,,,79,1.0,0.0051050432957708836
5.848888922025553e-05,2560,,,,,,,,
,2591,2.274397373199463,0.5825946817082998,0.7719580983078163,0.5079370978087897,0.4180290486818911,80,,
,2591,,,,,,80,1.0,0.0055414182133972645
5.299731159831953e-05,2592,,,,,,,,
,2623,2.378669500350952,0.5697018533440773,0.7526188557614827,0.4542678325618099,0.417933248744478,81,,
,2623,,,,,,81,0.9973958134651184,0.010739332064986229
4.7745751406263163e-05,2624,,,,,,,,
,2655,2.394057273864746,0.5705076551168412,0.7663174858984689,0.5013191042226431,0.4206425538908981,82,,
,2655,,,,,,82,0.9995312690734863,0.007724686525762081
4.274060686123959e-05,2656,,,,,,,,
,2687,2.330137014389038,0.5842062852538276,0.7719580983078163,0.5258330494897855,0.4075270470122412,83,,
,2687,,,,,,83,0.9995312690734863,0.007339013274759054
3.798797596089351e-05,2688,,,,,,,,
,2719,2.3544702529907227,0.580177276390008,0.782433521353747,0.5342637591992946,0.39626690567301337,84,,
,2719,,,,,,84,0.9973958134651184,0.009298078715801239
3.3493649053890325e-05,2720,,,,,,,,
,2751,2.3935203552246094,0.5737308622078968,0.7485898468976632,0.5098280401714226,0.42952381390044,85,,
,2751,,,,,,85,0.999218761920929,0.0074106608517467976
2.9263101785268254e-05,2752,,,,,,,,
,2783,2.4430747032165527,0.5729250604351329,0.7421434327155519,0.5120398816041549,0.43971795437645794,86,,
,2783,,,,,,86,0.9973958134651184,0.007836706005036831
2.5301488425208295e-05,2784,,,,,,,,
,2815,2.3907973766326904,0.5753424657534246,0.7493956486704271,0.5119070908083801,0.43023248955710613,87,,
,2815,,,,,,87,1.0,0.004920386243611574
2.1613635589349755e-05,2816,,,,,,,,
,2847,2.3211865425109863,0.580177276390008,0.7598710717163578,0.5154176444083366,0.42502631985760686,88,,
,2847,,,,,,88,1.0,0.004379101563245058
1.8204036358303172e-05,2848,,,,,,,,
,2879,2.3436152935028076,0.580983078162772,0.7590652699435939,0.5119287465563644,0.4228910597276215,89,,
,2879,,,,,,89,1.0,0.0056892577558755875
1.5076844803522921e-05,2880,,,,,,,,
,2911,2.3418161869049072,0.5785656728444802,0.7671232876712328,0.5044384424698061,0.42071250886352923,90,,
,2911,,,,,,90,1.0,0.0039395601488649845
1.2235870926211617e-05,2912,,,,,,,,
,2943,2.359659194946289,0.580177276390008,0.7630942788074134,0.49998403066060376,0.4306838068816014,91,,
,2943,,,,,,91,1.0,0.006584513001143932
9.684576015420277e-06,2944,,,,,,,,
,2975,2.32560658454895,0.5793714746172441,0.7663174858984689,0.5006701924611352,0.42352923849211316,92,,
,2975,,,,,,92,1.0,0.003287922590970993
7.426068431000882e-06,2976,,,,,,,,
,3007,2.328634738922119,0.5817888799355359,0.7639000805801772,0.5133646728963122,0.42894021232994023,93,,
,3007,,,,,,93,1.0,0.0036010672338306904
5.463099816548578e-06,3008,,,,,,,,
,3039,2.331610679626465,0.5785656728444802,0.7630942788074134,0.5039077401530468,0.4231536647696383,94,,
,3039,,,,,,94,1.0,0.003765005385503173
3.798061746947995e-06,3040,,,,,,,,
,3071,2.329460620880127,0.5745366639806607,0.7590652699435939,0.4946456537092829,0.42508777470120046,95,,
,3071,,,,,,95,1.0,0.003788033267483115
2.4329828146074094e-06,3072,,,,,,,,
,3103,2.352787733078003,0.5785656728444802,0.7614826752618856,0.49839997596270663,0.42645092284536884,96,,
,3103,,,,,,96,1.0,0.0037162452936172485
1.3695261579316775e-06,3104,,,,,,,,
,3135,2.326167345046997,0.5777598710717163,0.7671232876712328,0.5065470480588786,0.4239693834726625,97,,
,3135,,,,,,97,1.0,0.0034739801194518805
6.089874350439506e-07,3136,,,,,,,,
,3167,2.345655679702759,0.5793714746172441,0.7639000805801772,0.502466104628341,0.41964636994626675,98,,
,3167,,,,,,98,1.0,0.00511811301112175
1.5229324522605948e-07,3168,,,,,,,,
,3199,2.336817741394043,0.5858178887993554,0.7614826752618856,0.5136524877307111,0.4243715820177541,99,,
,3199,,,,,,99,1.0,0.004755066707730293
